symbol,pcr_date,trade_date,pcr_value,pcr_rank,entry_timestamp,entry_price,rsi14,rsi14_mean100,quantity,capital_used,stop_loss_price,take_profit_price,exit_timestamp,exit_price,exit_reason,gross_pnl,pnl_pct
CSX,2025-08-07 00:00:00,2025-08-08 00:00:00,0.0752914733394817,10.0,2025-08-08 10:42:00,35.7947,69.66776835660264,66.29971507837134,27,966.4569,34.004965,37.584435,2025-08-08 15:59:00,35.45,WEEK_END_CLOSE,-9.306899999999892,-0.9629917278256128
SNDK,2025-08-07 00:00:00,2025-08-08 00:00:00,0.0530035335689045,6.0,2025-08-08 11:59:00,44.175,57.33372690419215,55.786848943543426,22,971.8499999999999,41.966249999999995,46.38375,2025-08-08 15:59:00,44.34,WEEK_END_CLOSE,3.6300000000001376,0.37351443123940786
EMR,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0567312708157778,8.0,2025-08-11 09:45:00,132.87,47.53902472445283,46.98882567156373,7,930.09,126.2265,139.51350000000002,2025-08-15 15:59:00,131.71,WEEK_END_CLOSE,-8.119999999999976,-0.8730337924286902
AJG,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0,1.0,2025-08-11 09:47:00,290.53,47.81155050891694,47.02875198395012,3,871.5899999999999,276.0035,305.05649999999997,2025-08-15 15:59:00,292.61,WEEK_END_CLOSE,6.240000000000123,0.7159329501256417
ITW,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0294117647058823,4.0,2025-08-11 09:52:00,257.2,44.45506255760222,42.97294055947831,3,771.5999999999999,244.33999999999997,270.06,2025-08-15 15:59:00,258.65,WEEK_END_CLOSE,4.349999999999966,0.5637636080870978
SNDK,2025-08-08 00:00:00,2025-08-11 00:00:00,0.041182682154171,6.0,2025-08-11 09:52:00,45.22,53.55993975352227,50.61153247129289,22,994.8399999999999,42.958999999999996,47.481,2025-08-12 12:18:00,47.481,TAKE_PROFIT,49.74200000000006,5.000000000000004
CSX,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0679047930918255,10.0,2025-08-11 09:57:00,35.425,49.194785563741796,48.963672447707744,28,991.8999999999999,33.653749999999995,37.19625,2025-08-15 15:59:00,36.335,WEEK_END_CLOSE,25.480000000000103,2.5688073394495525
ROST,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0251974862743747,3.0,2025-08-11 09:58:00,146.33,65.99324241046358,54.412289156432884,6,877.98,139.0135,153.64650000000003,2025-08-15 15:59:00,146.94,WEEK_END_CLOSE,3.6599999999999113,0.4168659878357017
FDX,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0435243232473894,7.0,2025-08-11 09:59:00,229.73,54.35803887422057,53.48449668029004,4,918.92,218.24349999999998,241.2165,2025-08-15 15:59:00,227.4,WEEK_END_CLOSE,-9.319999999999936,-1.0142341009010458
LIN,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0317460317460317,5.0,2025-08-11 09:59:00,470.58,44.23167602396845,41.921492504111136,2,941.16,447.051,494.109,2025-08-15 15:59:00,480.08,WEEK_END_CLOSE,19.0,2.0187853287432445
SPGI,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0245840042941492,2.0,2025-08-11 10:21:00,558.99,52.59096318605475,49.3006600202494,1,558.99,531.0405,586.9395000000001,2025-08-15 15:59:00,556.59,WEEK_END_CLOSE,-2.3999999999999773,-0.4293457843610793
GLW,2025-08-08 00:00:00,2025-08-11 00:00:00,0.0616996420179723,9.0,2025-08-11 10:37:00,65.32,46.90521018799219,43.23643538001339,15,979.8,62.05399999999999,68.586,2025-08-15 15:59:00,65.45,WEEK_END_CLOSE,1.950000000000145,0.19902020820576904
NSC,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0168954593453009,4.0,2025-08-12 09:46:00,279.64,57.537254027384016,54.39323479619952,3,838.92,265.65799999999996,293.622,2025-08-15 15:59:00,280.75,WEEK_END_CLOSE,3.330000000000041,0.39693892147045773
WMB,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0622327790973871,9.0,2025-08-12 09:48:00,57.85,41.955969056783914,38.440597857910866,17,983.45,54.957499999999996,60.74250000000001,2025-08-15 15:59:00,57.46,WEEK_END_CLOSE,-6.63000000000001,-0.6741573033707926
APD,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0857142857142857,10.0,2025-08-12 09:58:00,285.295,61.96743178724177,61.122081145601236,3,855.885,271.03025,299.55975,2025-08-15 15:59:00,290.48,WEEK_END_CLOSE,15.555000000000007,1.8174170595348649
DUK,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0213740458015267,5.0,2025-08-12 09:59:00,125.26,53.48016940796609,51.32023134868736,7,876.82,118.997,131.52300000000002,2025-08-15 15:59:00,122.44,WEEK_END_CLOSE,-19.74000000000005,-2.251317260098995
AON,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0002237136465324,1.0,2025-08-12 10:43:00,363.405,45.66399244012254,42.558742993057535,2,726.81,345.23474999999996,381.57525,2025-08-15 15:59:00,367.24,WEEK_END_CLOSE,7.670000000000073,1.0552964323550906
CMCSA,2025-08-11 00:00:00,2025-08-12 00:00:00,0.0428189116859946,8.0,2025-08-12 10:47:00,32.195,65.00634825045498,63.56916599885014,31,998.045,30.58525,33.80475,2025-08-15 15:59:00,33.47,WEEK_END_CLOSE,39.524999999999956,3.960242273644976
AMT,2025-08-12 00:00:00,2025-08-13 00:00:00,0.0813648293963254,10.0,2025-08-13 09:46:00,204.3025,45.219077165941236,36.87197809004448,4,817.21,194.087375,214.517625,2025-08-15 15:59:00,206.29,WEEK_END_CLOSE,7.949999999999932,0.9728221632138601
UPS,2025-08-12 00:00:00,2025-08-13 00:00:00,0.0789595375722543,9.0,2025-08-13 09:48:00,87.045,51.27535872228041,51.127621648478666,11,957.495,82.69275,91.39725,2025-08-15 15:59:00,88.5,WEEK_END_CLOSE,16.00499999999998,1.6715491986903253
TEL,2025-08-12 00:00:00,2025-08-13 00:00:00,0.0,1.0,2025-08-13 09:54:00,205.55,62.90537896805942,59.21918010172206,4,822.2,195.2725,215.82750000000001,2025-08-15 15:59:00,202.71,WEEK_END_CLOSE,-11.360000000000014,-1.381658963755783
HPE,2025-08-12 00:00:00,2025-08-13 00:00:00,0.012930508681332,6.0,2025-08-13 10:05:00,21.565,61.027864846668756,59.11972473181606,46,991.99,20.48675,22.643250000000002,2025-08-15 15:59:00,21.165,WEEK_END_CLOSE,-18.400000000000098,-1.8548574078367852
CRH,2025-08-12 00:00:00,2025-08-13 00:00:00,0.0508806262230919,7.0,2025-08-13 10:18:00,113.18,63.01384348063249,60.76303976536839,8,905.44,107.521,118.83900000000001,2025-08-15 15:59:00,110.82,WEEK_END_CLOSE,-18.88000000000011,-2.0851740590210444
MCO,2025-08-13 00:00:00,2025-08-14 00:00:00,0.0056497175141242,4.0,2025-08-14 09:45:00,521.48,56.06374054284689,51.56870719283002,1,521.48,495.406,547.5540000000001,2025-08-15 15:59:00,516.6,WEEK_END_CLOSE,-4.8799999999999955,-0.9357981130628246
ALL,2025-08-13 00:00:00,2025-08-14 00:00:00,0.0,2.0,2025-08-14 09:51:00,208.41,54.13894738846405,46.10500197450331,4,833.64,197.9895,218.8305,2025-08-15 15:59:00,206.83,WEEK_END_CLOSE,-6.319999999999936,-0.7581210114677717
ECL,2025-08-13 00:00:00,2025-08-14 00:00:00,0.0,1.0,2025-08-14 10:33:00,279.7,49.252520182534674,48.60188899329653,3,839.0999999999999,265.715,293.685,2025-08-15 15:59:00,280.96,WEEK_END_CLOSE,3.7799999999999727,0.45048265999285686
PH,2025-08-13 00:00:00,2025-08-14 00:00:00,0.0193548387096774,7.0,2025-08-14 10:44:00,752.095,47.273117144327124,46.146875359191085,1,752.095,714.49025,789.6997500000001,2025-08-15 15:59:00,730.17,WEEK_END_CLOSE,-21.925000000000068,-2.9151902352761327
HON,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0238748627881448,9.0,2025-08-15 09:51:00,205.2309,53.07161176896173,52.491508926152996,4,820.9236,194.96935499999998,215.492445,2025-08-15 15:59:00,204.1942,WEEK_END_CLOSE,-4.146799999999985,-0.5051383587948988
WELL,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0,1.0,2025-08-15 09:52:00,161.63,49.07864191576214,48.92632254838702,6,969.78,153.5485,169.7115,2025-08-15 15:59:00,162.95,WEEK_END_CLOSE,7.919999999999959,0.8166800717688494
KMI,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0060761024964258,5.0,2025-08-15 10:13:00,26.735,49.68250410670162,47.20065542761832,37,989.1949999999999,25.398249999999997,28.07175,2025-08-15 15:59:00,26.66,WEEK_END_CLOSE,-2.7749999999999737,-0.2805311389564191
ICE,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0241935483870967,10.0,2025-08-15 10:40:00,181.09,43.585471859834996,39.47764146782057,5,905.45,172.03549999999998,190.14450000000002,2025-08-15 15:59:00,181.21,WEEK_END_CLOSE,0.6000000000000227,0.06626539289855682
APD,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0043763676148796,1.0,2025-08-18 09:45:00,289.09,42.69253673200416,41.42615632497631,3,867.27,274.6355,303.54449999999997,2025-08-22 15:59:00,299.36,WEEK_END_CLOSE,30.810000000000116,3.5525268947386834
WMB,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0421686746987951,10.0,2025-08-18 09:51:00,56.73,35.83629689614203,32.6798755317214,17,964.41,53.893499999999996,59.5665,2025-08-22 15:59:00,57.06,WEEK_END_CLOSE,5.610000000000092,0.5817028027498727
SPGI,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0084388185654008,4.0,2025-08-18 09:59:00,554.55,42.45712799485976,34.15632000379252,1,554.55,526.8224999999999,582.2775,2025-08-22 15:59:00,556.35,WEEK_END_CLOSE,1.8000000000000682,0.3245875033811352
USB,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0166538164996144,5.0,2025-08-18 10:00:00,45.865,43.35000192607944,41.97649550059324,21,963.1650000000001,43.57175,48.15825,2025-08-22 11:32:00,48.15825,TAKE_PROFIT,48.15825000000001,5.000000000000004
AON,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0072202166064981,2.0,2025-08-18 10:05:00,366.08,40.14488658221889,40.06658930120798,2,732.16,347.77599999999995,384.384,2025-08-22 15:59:00,375.08,WEEK_END_CLOSE,18.0,2.458479020979021
DUK,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0205882352941176,6.0,2025-08-18 10:16:00,122.33,50.43039553982167,47.79504427147803,8,978.64,116.2135,128.44650000000001,2025-08-22 15:59:00,124.34,WEEK_END_CLOSE,16.08000000000004,1.6430965421401211
FDX,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0072992700729927,3.0,2025-08-18 10:29:00,226.29,44.84692317851625,43.30082789289913,4,905.16,214.97549999999998,237.6045,2025-08-22 11:32:00,237.6045,TAKE_PROFIT,45.25800000000004,5.000000000000004
ITW,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0274725274725274,7.0,2025-08-18 10:35:00,258.61,54.38389563352881,47.87116771096042,3,775.83,245.6795,271.5405,2025-08-22 15:59:00,269.465,WEEK_END_CLOSE,32.564999999999884,4.1974401608599665
AFL,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0406320541760722,9.0,2025-08-18 10:38:00,105.64,59.93771989285886,53.69941099843402,9,950.76,100.35799999999999,110.92200000000001,2025-08-22 15:59:00,108.44,WEEK_END_CLOSE,25.199999999999974,2.6505111700113604
AJG,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0289855072463768,8.0,2025-08-18 10:42:00,295.1,59.46658427250915,54.030918511950425,3,885.3000000000001,280.345,309.855,2025-08-22 15:59:00,303.15,WEEK_END_CLOSE,24.149999999999864,2.727888851236848
GLW,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0971168437025796,8.0,2025-08-19 09:57:00,64.94,46.23294189534006,42.191502855783995,15,974.0999999999999,61.693,68.187,2025-08-22 15:59:00,65.76,WEEK_END_CLOSE,12.30000000000011,1.2627040344934004
MO,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0255621615257829,5.0,2025-08-19 10:00:00,65.9454,53.21016807731112,44.87172945258543,15,989.181,62.64813,69.24267,2025-08-22 15:59:00,67.67,WEEK_END_CLOSE,25.86899999999993,2.6151937815222848
WFC,2025-08-18 00:00:00,2025-08-19 00:00:00,0.1347663918335296,10.0,2025-08-19 10:02:00,77.61,61.23536713470441,57.58148420539373,12,931.3199999999999,73.7295,81.4905,2025-08-22 15:59:00,79.13,WEEK_END_CLOSE,18.239999999999952,1.9585105012240644
HON,2025-08-18 00:00:00,2025-08-19 00:00:00,0.1020833333333333,9.0,2025-08-19 10:05:00,204.3214,57.31448838916416,53.76013508165462,4,817.2856,194.10533,214.53747,2025-08-22 15:59:00,209.9953,WEEK_END_CLOSE,22.6955999999999,2.776948474315444
CMCSA,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0032076205287713,1.0,2025-08-19 10:08:00,33.725,55.0535904782264,54.10956325909376,29,978.0250000000001,32.03875,35.41125,2025-08-22 15:59:00,34.16,WEEK_END_CLOSE,12.61499999999986,1.2898443291326833
BMY,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0520893288822378,6.0,2025-08-19 10:10:00,48.57,55.85842102204418,50.8776113537357,20,971.4,46.1415,50.9985,2025-08-22 15:59:00,47.9,WEEK_END_CLOSE,-13.400000000000034,-1.3794523368334421
MRK,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0622177198092102,7.0,2025-08-19 10:15:00,85.405,67.08158199578585,61.15899123904603,11,939.455,81.13475,89.67525,2025-08-22 15:59:00,87.37,WEEK_END_CLOSE,21.615000000000038,2.3008020607692803
CTAS,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0039028620988725,2.0,2025-08-19 10:26:00,216.01,56.34164982236289,53.427750270927184,4,864.04,205.2095,226.8105,2025-08-22 15:59:00,215.58,WEEK_END_CLOSE,-1.7199999999999136,-0.1990648581084109
CRM,2025-08-19 00:00:00,2025-08-20 00:00:00,0.1514839491217444,8.0,2025-08-20 09:52:00,246.37,58.72504741933445,56.56466175528319,4,985.48,234.0515,258.68850000000003,2025-08-22 15:59:00,248.13,WEEK_END_CLOSE,7.039999999999964,0.7143726914802917
GILD,2025-08-19 00:00:00,2025-08-20 00:00:00,0.0417840375586854,4.0,2025-08-20 09:58:00,120.2189,59.388151074334154,58.60143352508055,8,961.7512,114.207955,126.22984500000001,2025-08-22 15:59:00,114.76,WEEK_END_CLOSE,-43.6712,-4.540800157046854
HPE,2025-08-19 00:00:00,2025-08-20 00:00:00,0.0293504064455794,3.0,2025-08-20 10:19:00,20.585,36.39783474194636,31.625252093754106,48,988.08,19.55575,21.614250000000002,2025-08-21 09:30:00,21.68,TAKE_PROFIT_GAP,52.559999999999945,5.319407335438431
NEE,2025-08-19 00:00:00,2025-08-20 00:00:00,0.1555062995800279,9.0,2025-08-20 10:51:00,76.25,48.547768312738846,46.83513445812046,13,991.25,72.4375,80.0625,2025-08-22 15:59:00,76.32,WEEK_END_CLOSE,0.9099999999999113,0.09180327868851812
PG,2025-08-20 00:00:00,2025-08-21 00:00:00,0.042492513902752,4.0,2025-08-21 09:48:00,158.395,47.274089289994926,46.3364187172412,6,950.3700000000001,150.47525000000002,166.31475,2025-08-22 15:59:00,158.66,WEEK_END_CLOSE,1.5899999999999181,0.16730326083524982
KKR,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0183591508892713,3.0,2025-08-21 09:49:00,137.41,51.546580465010095,47.25953426421064,7,961.87,130.5395,144.2805,2025-08-22 10:38:00,144.2805,TAKE_PROFIT,48.09349999999995,5.000000000000004
CVS,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0540876425136434,6.0,2025-08-21 09:51:00,70.7204,42.608531381719104,39.454005027704156,14,990.0856,67.18437999999999,74.25642,2025-08-22 15:59:00,71.29,WEEK_END_CLOSE,7.9744000000001165,0.8054253086803964
ETN,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0952380952380952,10.0,2025-08-21 09:56:00,346.991,61.62005279083424,60.47664973925855,2,693.982,329.64144999999996,364.34055,2025-08-22 15:59:00,347.61,WEEK_END_CLOSE,1.2380000000000564,0.17839079399755153
WDC,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0647098065376917,8.0,2025-08-21 10:02:00,75.57,58.61844276877478,58.60775063253421,13,982.4099999999999,71.79149999999998,79.3485,2025-08-22 15:59:00,76.97,WEEK_END_CLOSE,18.200000000000074,1.8525870054254323
FCX,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0771938057250117,8.0,2025-08-22 09:45:00,41.93,60.78714766942198,57.58448286855715,23,964.39,39.8335,44.0265,2025-08-22 15:59:00,43.28,WEEK_END_CLOSE,31.050000000000033,3.2196518006200936
ABBV,2025-08-21 00:00:00,2025-08-22 00:00:00,0.1047661469933184,9.0,2025-08-22 10:00:00,210.795,53.671814211495615,44.788858419603656,4,843.18,200.25525,221.33474999999999,2025-08-22 15:59:00,210.62,WEEK_END_CLOSE,-0.6999999999999318,-0.083019046941335
APO,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0141200951248513,2.0,2025-08-22 10:00:00,136.505,72.82397770418714,52.66597826620184,7,955.535,129.67974999999998,143.33025,2025-08-22 15:59:00,134.26,WEEK_END_CLOSE,-15.715000000000032,-1.644628401890047
KMI,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0403387039868281,4.0,2025-08-22 10:16:00,26.875,53.830355197387384,50.7377364744121,37,994.375,25.53125,28.21875,2025-08-22 15:59:00,26.69,WEEK_END_CLOSE,-6.844999999999953,-0.6883720930232484
EMR,2025-08-21 00:00:00,2025-08-22 00:00:00,0.1168831168831168,10.0,2025-08-22 10:25:00,133.225,63.50784489347755,60.14530734466046,7,932.5749999999999,126.56374999999998,139.88625,2025-08-22 15:59:00,133.71,WEEK_END_CLOSE,3.3950000000000955,0.36404578720210523
FDX,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0014781966001478,1.0,2025-08-22 11:42:00,237.51,60.55048263711178,60.18367111652212,4,950.04,225.63449999999997,249.3855,2025-08-22 15:59:00,236.81,WEEK_END_CLOSE,-2.7999999999999545,-0.29472443265545767
EMR,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0694444444444444,5.0,2025-08-25 09:45:00,133.74,45.194674601957395,45.06405685767153,7,936.1800000000001,127.053,140.42700000000002,2025-08-29 15:59:00,131.92,WEEK_END_CLOSE,-12.740000000000151,-1.3608494093016454
HPE,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0788165954004391,7.0,2025-08-25 09:48:00,22.445,45.44753780618129,44.12598561210761,44,987.58,21.32275,23.56725,2025-08-29 15:59:00,22.58,WEEK_END_CLOSE,5.9399999999999125,0.6014702606371047
CVS,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1126121684252046,9.0,2025-08-25 09:49:00,71.255,48.67188002789543,48.01268981434572,14,997.5699999999999,67.69224999999999,74.81775,2025-08-29 15:59:00,73.15,WEEK_END_CLOSE,26.530000000000143,2.6594624938600875
KKR,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0516080777860882,4.0,2025-08-25 09:49:00,141.395,43.726804681436946,43.37526860712582,7,989.7650000000001,134.32525,148.46475,2025-08-29 15:59:00,139.56,WEEK_END_CLOSE,-12.845000000000056,-1.2977828070299569
CMCSA,2025-08-22 00:00:00,2025-08-25 00:00:00,0.000914913083257,1.0,2025-08-25 09:55:00,34.095,62.33382719569271,60.08251675340876,29,988.755,32.390249999999995,35.79975,2025-08-29 15:59:00,33.99,WEEK_END_CLOSE,-3.0449999999999093,-0.30796304443465594
SNPS,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1313868613138686,10.0,2025-08-25 09:56:00,601.49,44.55563694808696,44.37941258794675,1,601.49,571.4155,631.5645000000001,2025-08-29 15:59:00,603.27,WEEK_END_CLOSE,1.7799999999999727,0.2959317694392283
SO,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1043165467625899,8.0,2025-08-25 10:18:00,93.71,41.932241390717266,41.779008329456964,10,937.0999999999999,89.02449999999999,98.3955,2025-08-29 15:59:00,92.32,WEEK_END_CLOSE,-13.900000000000006,-1.4832995411375505
SPGI,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0714285714285714,6.0,2025-08-25 10:18:00,552.9015,44.00418552363522,40.550353898673244,1,552.9015,525.256425,580.5465750000001,2025-08-29 15:59:00,548.44,WEEK_END_CLOSE,-4.461500000000001,-0.8069249224319397
FDX,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0094562647754137,3.0,2025-08-25 10:28:00,233.805,45.446401516397614,41.80817540661595,4,935.22,222.11475,245.49525000000003,2025-08-29 15:59:00,231.07,WEEK_END_CLOSE,-10.940000000000055,-1.1697782339984197
KMI,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0049530099060198,2.0,2025-08-25 10:55:00,26.495,42.91527411114354,39.22112814967881,37,980.315,25.17025,27.819750000000003,2025-08-29 15:59:00,26.985,WEEK_END_CLOSE,18.129999999999942,1.8494055482166427
GILD,2025-08-25 00:00:00,2025-08-26 00:00:00,0.1616939364773821,8.0,2025-08-26 09:59:00,114.72,53.96897411205589,53.091202025086154,8,917.76,108.984,120.456,2025-08-29 15:59:00,113.0,WEEK_END_CLOSE,-13.759999999999991,-1.4993026499302675
